station_id,sensor_id,"latitude (degree)","longitude (degree)",date_time,"depth (m)","sea_water_salinity (psu)"
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,36.00,36.04
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,40.00,36.35
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,43.00,36.39
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,47.00,36.42
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,50.00,36.43
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,54.00,36.44
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,58.00,36.47
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,62.00,36.48
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,65.00,36.48
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,69.00,36.48
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,73.00,36.47
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,76.00,36.47
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,80.00,36.46
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,84.00,36.46
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,87.00,36.44
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,91.00,36.42
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,95.00,36.41
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,99.00,36.41
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,102.00,36.40
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,106.00,36.40
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,110.00,36.39
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,114.00,36.39
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,117.00,36.39
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,121.00,36.39
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,125.00,36.39
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,128.00,36.40
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,132.00,36.39
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,136.00,36.38
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,140.00,36.37
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,143.00,36.33
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,147.00,36.30
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,151.00,36.28
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,155.00,36.27
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,158.00,36.27
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,162.00,36.27
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,166.00,36.25
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,170.00,36.24
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,173.00,36.23
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,177.00,36.22
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,181.00,36.20
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,184.00,36.19
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,188.00,36.18
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,192.00,36.17
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,195.00,36.15
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,199.00,36.14
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,203.00,36.12
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,206.00,36.11
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,210.00,36.09
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,214.00,36.07
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,218.00,36.05
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,221.00,36.03
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,225.00,36.02
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,229.00,36.01
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,233.00,35.99
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,237.00,35.98
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,241.00,35.96
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,244.00,35.94
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,248.00,35.92
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,252.00,35.90
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,255.00,35.88
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,259.00,35.85
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,263.00,35.82
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,267.00,35.81
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,271.00,35.79
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,274.00,35.77
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,278.00,35.75
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,282.00,35.72
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,286.00,35.69
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,290.00,35.67
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,293.00,35.66
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,297.00,35.64
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,301.00,35.62
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,305.00,35.61
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,309.00,35.59
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,312.00,35.55
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,316.00,35.53
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,320.00,35.51
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,324.00,35.49
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,327.00,35.48
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,331.00,35.47
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,335.00,35.46
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,339.00,35.45
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,342.00,35.43
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,346.00,35.41
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,350.00,35.38
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,353.00,35.36
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,357.00,35.33
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,361.00,35.30
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,364.00,35.27
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,368.00,35.26
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,372.00,35.23
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,376.00,35.23
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,380.00,35.23
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,384.00,35.23
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,388.00,35.22
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,392.00,35.22
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,396.00,35.22
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,400.00,35.21
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,404.00,35.20
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,408.00,35.17
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,412.00,35.14
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,415.00,35.12
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,419.00,35.10
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,423.00,35.09
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,426.00,35.08
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,430.00,35.07
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,434.00,35.07
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,437.00,35.06
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,441.00,35.05
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,445.00,35.05
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,448.00,35.04
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,452.00,35.03
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,456.00,35.02
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,460.00,35.01
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,464.00,35.01
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,467.00,34.99
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,473.00,34.99
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,476.00,34.99
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,480.00,34.99
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,483.00,34.99
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,485.00,34.98
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,488.00,34.98
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,491.00,34.98
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,494.00,34.98
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,496.00,34.98
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,498.00,34.98
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.379,-89.712,2010-09-14T15:20:00Z,499.00,34.98
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,2.00,33.89
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,4.00,34.26
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,7.00,34.38
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,10.00,34.45
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,13.00,34.50
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,16.00,34.53
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,20.00,34.57
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,23.00,34.66
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,26.00,34.98
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,29.00,35.56
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,33.00,36.01
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,37.00,36.21
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,41.00,36.36
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,44.00,36.45
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,48.00,36.45
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,51.00,36.46
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,55.00,36.47
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,58.00,36.47
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,62.00,36.48
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,66.00,36.49
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,69.00,36.48
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,73.00,36.47
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,77.00,36.45
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,80.00,36.43
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,84.00,36.41
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,88.00,36.41
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,91.00,36.41
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,95.00,36.40
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,99.00,36.40
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,102.00,36.39
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,106.00,36.39
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,109.00,36.38
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,113.00,36.38
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,117.00,36.38
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,120.00,36.38
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,124.00,36.39
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,128.00,36.40
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,131.00,36.39
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,135.00,36.37
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,139.00,36.33
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,143.00,36.32
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,147.00,36.29
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,150.00,36.29
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,154.00,36.28
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,158.00,36.27
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,162.00,36.26
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,166.00,36.25
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,170.00,36.25
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,173.00,36.24
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,177.00,36.23
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,181.00,36.21
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,185.00,36.20
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,189.00,36.19
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,192.00,36.18
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,196.00,36.17
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,200.00,36.15
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,204.00,36.13
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,207.00,36.11
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,211.00,36.10
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,215.00,36.08
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,219.00,36.07
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,222.00,36.06
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,226.00,36.05
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,230.00,36.03
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,234.00,36.01
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,238.00,35.99
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,241.00,35.96
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,245.00,35.94
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,249.00,35.92
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,252.00,35.91
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,256.00,35.90
urn:ioos:station:wmo:48910,urn:ioos:sensor:wmo:48910::gct1,28.38,-89.722,2010-09-14T18:17:00Z,260.00,35.88
